Date,Close,High,Low,Open,Volume
2021-05-04,5761.67431640625,5788.682164764404,5707.658619689942,5716.661235809326,50123500
2021-05-05,5784.1806640625,5788.681971972276,5761.674124513619,5779.679356152724,51685000
2021-05-06,5784.1806640625,5806.687203611382,5761.674124513619,5761.674124513619,38115500
2021-05-07,5761.67431640625,5815.690013122558,5748.170392227173,5815.690013122558,48864000
2021-05-10,5779.68017578125,5779.68017578125,5757.173633040669,5761.674941588785,68180500
2021-05-11,5833.6953125,5833.6953125,5676.149528597608,5761.674382716049,70680000
2021-05-17,5851.701171875,5851.701171875,5739.16845703125,5851.701171875,129058500
2021-05-18,5752.6728515625,5811.189868049442,5730.166306759829,5761.675469483568,73563000
2021-05-19,5712.16015625,5761.674546887312,5703.157539770488,5743.66931392829,64912500
2021-05-20,5743.669921875,5793.184317753233,5716.662069577782,5752.672539307406,64950000
2021-05-21,5725.6650390625,5806.688600936026,5635.638859203026,5806.688600936026,92620000
2021-05-24,5694.15576171875,5743.670159646739,5662.646599400939,5721.163615134017,59210000
2021-05-25,5721.16259765625,5797.684835390441,5671.648208534127,5671.648208534127,87470000
2021-05-27,5644.64111328125,5833.696078797847,5644.64111328125,5797.685609175637,537971500
2021-05-28,5707.65966796875,5734.667521287214,5698.657050195929,5698.657050195929,102108500
2021-05-31,5739.16845703125,5752.6723828125005,5694.155371093751,5725.66453125,101442000
2021-06-02,5820.19189453125,5865.204979562428,5779.680118003191,5851.701054053075,141732500
2021-06-03,5941.7275390625,5941.7275390625,5788.683041844223,5847.200055486505,133810500
2021-06-04,5923.7216796875,5959.732145825417,5851.7007474116635,5959.732145825417,62108500
2021-06-07,5878.708984375,5914.71945288572,5788.6828130982,5905.716835758039,62576000
2021-06-08,5788.6826171875,5919.220561120966,5788.6826171875,5919.220561120966,64348000
2021-06-09,5878.708984375,5883.210292938839,5725.664493204441,5725.664493204441,77198000
2021-06-10,5959.73291015625,5959.73291015625,5842.698880198499,5901.2158951773745,73262500
2021-06-11,5824.693359375,5923.722149101623,5815.690742127125,5914.719531853748,72780500
2021-06-14,5770.6767578125,5869.705532127535,5761.674141965678,5869.705532127535,61478500
2021-06-15,5824.693359375,5824.693359375,5766.176347263814,5802.186816255313,87799000
2021-06-16,5748.1708984375,5793.183982998483,5725.664356157009,5779.6800576301885,48984000
2021-06-17,5698.65625,5752.671949052133,5649.141859202212,5752.671949052133,68448500
2021-06-18,5694.15576171875,5712.160997328928,5653.64398159585,5671.649217206028,118043000
2021-06-21,5626.63525390625,5671.6483359375,5590.62478828125,5671.6483359375,60823500
2021-06-22,5707.65966796875,5752.672756832857,5617.633490240536,5626.636108013357,65824000
2021-06-23,5608.63037109375,5707.659157742275,5608.63037109375,5667.14738138606,52451000
2021-06-24,5590.62548828125,5680.651663615892,5581.622870747786,5680.651663615892,56010000
2021-06-25,5572.6201171875,5635.638438383481,5572.6201171875,5608.630586442347,68939500
2021-06-28,5451.0859375,5536.610820086706,5451.0859375,5491.59772398844,84420500
2021-06-29,5442.08154296875,5482.59331624147,5437.580234827336,5446.582851110164,53704000
2021-06-30,5424.07666015625,5464.588436041235,5401.570117997925,5401.570117997925,65795000
2021-07-01,5424.07666015625,5469.089744472899,5401.570117997925,5455.585819177904,58153000
2021-07-02,5491.59619140625,5527.606658235143,5437.58049116291,5464.58834128458,67392500
2021-07-05,5500.59912109375,5518.604355532682,5464.588652215886,5491.596503874284,39710500
2021-07-06,5451.0859375,5500.600343208092,5451.0859375,5500.600343208092,34279500
2021-07-07,5460.087890625,5563.617999021022,5428.5787272001235,5563.617999021022,35595000
2021-07-08,5415.07421875,5437.580761637572,5383.565058707398,5401.570293017456,47297000
2021-07-09,5419.57568359375,5419.57568359375,5392.5678313499275,5410.573066179142,40707500
2021-07-12,5554.61474609375,5563.617363186284,5419.575489705733,5464.588575168405,65981500
2021-07-13,5442.08154296875,5559.1155546454975,5415.07369412027,5554.614246504084,65946500
2021-07-14,5392.56787109375,5428.578341017581,5383.565253612792,5419.575723536624,59321000
2021-07-15,5505.099609375,5505.099609375,5397.068218839432,5401.569526778414,49724000
2021-07-16,5500.59912109375,5554.614824410546,5451.084726386687,5554.614824410546,47998500
2021-07-19,5406.07177734375,5500.599260544598,5406.07177734375,5500.599260544598,47119000
2021-07-21,5410.5732421875,5509.602036969634,5410.5732421875,5446.583713017367,55009500
2021-07-22,5541.11083984375,5541.11083984375,5446.583360041379,5505.100371347608,60792000
2021-07-23,5433.07958984375,5572.620159259787,5424.07697246207,5563.617541878107,79938000
2021-07-26,5406.07177734375,5455.586173306099,5406.07177734375,5437.5809384107,48171500
2021-07-27,5406.07177734375,5455.586173306099,5401.5704686199,5406.07177734375,53107500
2021-07-28,5383.5654296875,5410.573283013691,5374.562811912103,5406.071974125993,74133000
2021-07-29,5437.580078125,5478.091850230236,5383.5643819846855,5451.084002160078,84605000
2021-07-30,5374.56201171875,5491.596025374267,5365.55939528371,5437.5803267640285,105685000
2021-08-02,5365.5595703125,5460.087045963978,5316.045178304583,5455.585737599622,119981500
2021-08-03,5532.1083984375,5563.617559372457,5388.066519877695,5424.076989517646,110071500
2021-08-04,5509.60107421875,5536.608922621783,5455.585377412684,5532.10761455461,41112000
2021-08-05,5671.64892578125,5680.65154312376,5527.607048301092,5554.614900328621,93768000
2021-08-06,5545.61181640625,5725.664148107752,5523.105274943563,5725.664148107752,67285000
2021-08-09,5581.6220703125,5581.6220703125,5496.097216009324,5523.105064736643,52858500
2021-08-10,5671.64892578125,5671.64892578125,5505.100504944817,5626.635839068701,60446000
2021-08-12,5671.64892578125,5689.65416046627,5509.601813616072,5509.601813616072,118325500
2021-08-13,5770.6767578125,5793.183297429553,5694.154523114518,5716.661062731571,86929000
2021-08-16,5779.68017578125,5779.68017578125,5676.150079174577,5779.68017578125,69282000
2021-08-18,5941.7275390625,6085.769418797348,5815.690894294507,5869.706599195076,186354500
2021-08-19,5941.7275390625,5941.7275390625,5878.709216678504,5941.7275390625,100926000
2021-08-20,5941.7275390625,5941.7275390625,5860.703981711647,5941.7275390625,120163500
2021-08-23,5932.72509765625,5932.72509765625,5865.205464526626,5865.205464526626,68253000
2021-08-24,5941.7275390625,5941.7275390625,5851.70136422822,5914.719686612216,59561500
2021-08-25,5941.7275390625,5946.228847804214,5928.223612837358,5941.7275390625,80751500
2021-08-26,5905.71630859375,5923.721541241902,5824.692761677067,5905.71630859375,74337000
2021-08-27,5860.70361328125,5878.708847116215,5842.698379446284,5842.698379446284,71572500
2021-08-30,5910.2177734375,5923.721698281607,5869.7059989051795,5878.708615467917,74564500
2021-08-31,5896.71435546875,5914.719590141937,5865.205194790673,5869.70650345897,115373500
2021-09-01,5910.2177734375,5941.726931407084,5883.209923749287,5896.713848593393,67362500
2021-09-02,5887.7119140625,5919.2210756821005,5811.189664414898,5874.207987654099,53257000
2021-09-03,5941.7275390625,5941.7275390625,5865.205290453362,5905.717069128788,35764500
2021-09-06,5919.22021484375,5946.228063732771,5896.7136741029,5941.726755584601,36780000
2021-09-07,5914.71923828125,5946.228397084879,5914.71923828125,5937.225780283842,53902000
2021-09-08,5797.685546875,5937.226115161588,5779.680312257376,5896.714337271933,77888000
2021-09-09,5914.71923828125,5914.71923828125,5770.677369464659,5770.677369464659,110074000
2021-09-10,5869.70654296875,5910.218321256111,5847.199999475772,5847.199999475772,41483500
2021-09-13,5901.2158203125,5905.717129099924,5874.207967587958,5905.717129099924,29929000
2021-09-14,5892.21337890625,5937.226468126313,5847.200289686187,5932.725159204307,51990500
2021-09-15,5847.19921875,5896.713607823326,5838.19660255485,5892.212299725751,44514000
2021-09-16,5851.701171875,5923.722109375,5833.695937500001,5923.722109375,58672500
2021-09-17,5869.70654296875,5883.210469064537,5833.696073379985,5842.698690777176,117540000
2021-09-20,5928.2236328125,5932.724941569381,5860.704001459282,5914.719706541857,73157500
2021-09-21,5842.6982421875,5883.210017364455,5824.69300877552,5860.70347559948,57115500
2021-09-22,5901.2158203125,5923.722364249618,5851.701423650839,5851.701423650839,68722000
2021-09-23,5923.7216796875,5932.724296221979,5892.212521816821,5901.215138351301,60998500
2021-09-24,5928.2236328125,5928.2236328125,5851.70138394552,5851.70138394552,60539500
2021-09-27,5923.7216796875,5937.225604489219,5901.215138351301,5928.222987954739,55052500
2021-09-28,5869.70654296875,5905.717012557516,5851.701308174368,5887.711777763133,80186000
2021-09-29,5923.7216796875,5923.7216796875,5865.204672213383,5869.705980480623,74079000
2021-09-30,6301.83154296875,6301.83154296875,5937.225575125558,5941.726883370536,156848000
2021-10-01,6085.76904296875,6211.80567995331,6040.755958331407,6211.80567995331,103954500
2021-10-04,6265.82177734375,6265.82177734375,6067.764192427712,6067.764192427712,74719000
2021-10-05,6252.31689453125,6252.31689453125,6175.794657521149,6220.807738115326,54986500
2021-10-06,6463.87890625,6463.87890625,6274.823952167479,6283.826569028552,174312000
2021-10-07,6445.8740234375,6459.377949464255,6373.853084628143,6459.377949464255,107263500
2021-10-08,6562.908203125,6571.910820687586,6459.378101155265,6481.884645061728,94643500
2021-10-11,6531.3984375,6562.907596054445,6508.891895675396,6517.894512405238,47201000
2021-10-12,6589.9150390625,6589.9150390625,6522.39541776063,6531.398033934212,91067000
2021-10-13,6774.47021484375,7427.160036207434,6661.937487022426,6661.937487022426,210893300
2021-10-14,6977.0283203125,7112.067578125,6841.989062500001,6841.989062500001,138811900
2021-10-15,6887.001953125,7089.560834099265,6706.949614481209,7022.041207107843,142378200
2021-10-18,6774.47021484375,6909.50948822934,6729.45712371522,6887.002942665075,116644300
2021-10-19,6751.962890625,6774.46943359375,6616.923632812501,6729.456347656251,134601200
2021-10-21,6661.9365234375,6796.975777290963,6616.923438819679,6751.962692673143,106120100
2021-10-22,6774.47021484375,6796.976760408015,6684.444032586691,6706.950578150955,96730700
2021-10-25,6774.47021484375,6774.47021484375,6661.937487022426,6661.937487022426,60329800
2021-10-26,6774.47021484375,6841.989851536545,6751.963669279486,6841.989851536545,70103000
2021-10-27,6706.9501953125,6819.482916710361,6684.443651032928,6819.482916710361,57067000
2021-10-28,6639.43017578125,6684.44326171875,6616.923632812501,6616.923632812501,75271900
2021-10-29,6729.4560546875,6729.4560546875,6639.429886731815,6706.9495126985785,60639200
2021-11-01,6661.9365234375,6796.975777290963,6661.9365234375,6796.975777290963,38593400
2021-11-02,6571.91064453125,6684.443361047196,6526.897557924872,6639.430274440818,90535400
2021-11-03,6616.92333984375,6661.9364237882655,6526.89717195472,6571.910255899235,61621500
2021-11-04,6639.43017578125,6729.456347656251,6639.43017578125,6684.44326171875,61081400
2021-11-05,6706.9501953125,6729.456739592072,6639.4305624737835,6729.456739592072,43120400
2021-11-08,6819.48291015625,6841.989454414192,6706.950188866543,6751.963277382426,85441700
2021-11-09,6909.50927734375,6909.50927734375,6819.483097834385,6841.989642711726,101785800
2021-11-10,6887.001953125,6909.508495455473,6819.482326133578,6909.508495455473,47503900
2021-11-11,6909.50927734375,6977.028911975774,6841.989642711726,6932.015822221091,55790000
2021-11-12,6774.47021484375,6977.0291249221345,6774.47021484375,6977.0291249221345,52590100
2021-11-15,6751.962890625,6864.49560546875,6751.962890625,6864.49560546875,67344200
2021-11-16,6729.4560546875,6729.4560546875,6594.416802753972,6661.936428720736,98616900
2021-11-17,6842.3671875,6842.3671875,6706.874767945545,6774.620977722772,61968100
2021-11-18,6684.2919921875,6774.620262352196,6684.2919921875,6706.874059728674,78839600
2021-11-19,6706.87451171875,6729.456580781776,6661.710373592698,6706.87451171875,68203700
2021-11-22,6752.0380859375,6797.202220291597,6684.291884406354,6706.873951583403,66328300
2021-11-23,6752.0380859375,6774.620153114549,6684.291884406354,6684.291884406354,43477500
2021-11-24,6752.0380859375,6842.366354645694,6706.873951583403,6842.366354645694,35181400
2021-11-25,6706.87451171875,6797.202787970855,6706.87451171875,6729.456580781776,40216100
2021-11-26,6571.38232421875,6729.456813117483,6548.800254376074,6684.292673432131,113288400
2021-11-29,6684.2919921875,6706.874059728674,6481.053384316934,6571.38165448163,87907900
2021-11-30,6571.38232421875,6706.874743274807,6571.38232421875,6616.546463904102,144923700
2021-12-01,6593.9638671875,6729.456275417379,6571.381799149186,6571.381799149186,76538100
2021-12-02,6774.62060546875,6774.62060546875,6593.964055989583,6661.710262044271,66831000
2021-12-03,6661.7099609375,6797.20236692267,6639.127893273305,6797.20236692267,63283700
2021-12-06,6639.1279296875,6752.0382686277635,6639.1279296875,6729.456200839711,56944100
2021-12-07,6639.1279296875,6752.0382686277635,6639.1279296875,6729.456200839711,51258200
2021-12-08,6706.87451171875,6752.038649844802,6684.292442655724,6729.456580781776,74775000
2021-12-09,6639.1279296875,6729.456200839711,6639.1279296875,6684.292065263605,54886400
2021-12-10,6661.7099609375,6661.7099609375,6571.38169028072,6616.545825609111,91092400
2021-12-13,6593.9638671875,6684.292139340753,6593.9638671875,6661.710071302439,59977100
2021-12-14,6593.9638671875,6661.710071302439,6571.381799149186,6593.9638671875,49763600
2021-12-15,6593.9638671875,6661.710071302439,6571.381799149186,6593.9638671875,52477600
2021-12-16,6571.38232421875,6684.292673432131,6571.38232421875,6661.710603589455,95171400
2021-12-17,6774.62060546875,6774.62060546875,6593.964055989583,6616.546124674479,107096800
2021-12-20,6661.7099609375,6684.292028601695,6616.545825609111,6639.127893273305,74753000
2021-12-21,6661.7099609375,6684.292028601695,6616.545825609111,6616.545825609111,52386100
2021-12-22,6616.5458984375,6706.874170088524,6616.5458984375,6706.874170088524,33232000
2021-12-23,6593.9638671875,6639.128003264126,6593.9638671875,6616.545935225813,37136400
2021-12-24,6593.9638671875,6639.128003264126,6593.9638671875,6593.9638671875,30802100
2021-12-27,6639.1279296875,6639.1279296875,6593.963794111394,6593.963794111394,20722100
2021-12-28,6639.1279296875,6684.292065263605,6616.545861899447,6661.709997475553,39343800
2021-12-29,6593.9638671875,6661.710071302439,6593.9638671875,6639.128003264126,42079500
2021-12-30,6593.9638671875,6639.128003264126,6593.9638671875,6639.128003264126,49954700
2022-01-03,6616.5458984375,6684.292102175768,6593.9638305247445,6616.5458984375,54287400
2022-01-04,6684.2919921875,6729.456127269848,6616.545789563978,6616.545789563978,70624000
2022-01-05,6729.45654296875,6797.2027497771605,6661.7103361603395,6729.45654296875,76164900
2022-01-06,6752.0380859375,6797.202220291597,6706.873951583403,6774.620153114549,63657100
2022-01-07,6910.11279296875,6955.276928870507,6774.620385263481,6819.784521165237,143433300
2022-01-10,6864.9482421875,6910.112375359787,6819.784109015214,6842.366175601357,45351900
2022-01-11,6955.27734375,6955.27734375,6887.531135856331,6910.113205154221,110334600
2022-01-12,6955.27734375,6955.27734375,6910.113205154221,6955.27734375,62606000
2022-01-13,6955.27734375,7000.441482345779,6910.113205154221,6955.27734375,50025200
2022-01-14,7090.76904296875,7090.76904296875,6910.112506842158,6955.276640873806,65898700
2022-01-17,7000.44091796875,7135.933322832661,6955.276783014113,7135.933322832661,63902600
2022-01-18,6932.6953125,7023.023590187297,6819.78496539088,7023.023590187297,71476300
2022-01-19,6932.6953125,6977.859451343648,6842.367034812704,6910.113243078176,60389700
2022-01-20,7023.02294921875,7023.02294921875,6887.530545053758,6977.858814497086,59925500
2022-01-21,7181.09716796875,7181.09716796875,6955.276502309355,7023.022702007173,63370500
2022-01-24,7045.60546875,7090.769606370192,7023.023399939903,7068.187537560096,40278300
2022-01-25,7023.02294921875,7023.02294921875,6887.530545053758,6932.694679775423,106796900
2022-01-26,6955.27734375,7000.441482345779,6910.113205154221,6955.27734375,53350200
2022-01-27,7045.60546875,7045.60546875,6887.530987079327,6887.530987079327,71945100
2022-01-28,7023.02294921875,7068.187083940415,6955.276747136254,7045.605016579582,70595000
2022-01-31,6887.5302734375,7023.0226722592215,6887.5302734375,7023.0226722592215,68122000
2022-02-02,7045.60546875,7045.60546875,6932.6951246995195,7023.023399939903,65308100
2022-02-03,6977.859375,7068.18765169903,6955.277305825243,7045.605582524272,35100600
2022-02-04,6977.859375,7045.605582524272,6955.277305825243,7000.441444174758,39324700
2022-02-07,7045.60546875,7045.60546875,6955.277193509615,7023.023399939903,56813200
2022-02-08,6977.859375,7090.769720873786,6977.859375,7000.441444174758,61883100
2022-02-09,7181.09716796875,7181.09716796875,7045.604768573113,7090.7689017049925,108922200
2022-02-10,7000.44091796875,7181.0974577872985,7000.44091796875,7181.0974577872985,93277000
2022-02-11,7068.1875,7068.1875,6910.113019169329,6932.695087859425,71968800
2022-02-14,6955.27734375,7023.023551643669,6955.27734375,7000.441482345779,57710700
2022-02-15,7113.35205078125,7113.35205078125,6977.859630766369,7000.441700768849,55617000
2022-02-16,7203.67919921875,7203.67919921875,7068.186800487363,7090.768866942594,77055100
2022-02-17,7135.93310546875,7158.515172258208,7045.604838310917,7090.768971889834,48704600
2022-02-18,7158.51513671875,7181.097203396097,7090.768936686712,7181.097203396097,56813400
2022-02-21,7181.09716796875,7203.679234534689,7135.933034836871,7158.515101402811,43821700
2022-02-22,7135.93310546875,7181.097239047666,7090.768971889834,7135.93310546875,80095500
2022-02-23,7271.42578125,7316.5899165372675,7113.351307744565,7135.933375388199,99240300
2022-02-24,7226.26171875,7361.754125976562,7158.515515136719,7339.172058105469,124947700
2022-02-25,7271.42578125,7384.336119468168,7158.515443031833,7181.097510675466,135899900
2022-03-01,7271.42578125,7384.336119468168,7226.261645962733,7226.261645962733,136616800
2022-03-02,7203.67919921875,7429.499863771062,7203.67919921875,7429.499863771062,100301000
2022-03-04,7135.93310546875,7248.84343941604,7135.93310546875,7203.679305837124,132983400
2022-03-07,6955.27734375,7090.769759537337,6955.27734375,7045.605620941558,130990900
2022-03-08,6910.11279296875,7090.769336575776,6910.11279296875,6955.276928870507,119256500
2022-03-09,7090.76904296875,7181.0973110320465,6910.112506842158,6955.276640873806,132814500
2022-03-10,7158.51513671875,7203.679270073443,7045.604803332019,7158.51513671875,86484000
2022-03-11,7181.09716796875,7181.09716796875,6977.858568875295,6977.858568875295,61053900
2022-03-14,7294.0078125,7316.58988003096,7181.097474845201,7271.42574496904,78432100
2022-03-15,7361.75439453125,7406.918531921013,7294.008188446607,7361.75439453125,111214500
2022-03-16,7406.91796875,7474.66416968369,7294.007633860519,7474.66416968369,149761300
2022-03-17,7226.26171875,7497.246533203125,7226.26171875,7497.246533203125,132439400
2022-03-18,7135.93310546875,7316.589639784414,7135.93310546875,7226.261372626582,143981700
2022-03-21,7135.93310546875,7181.097239047666,7045.604838310917,7045.604838310917,85485500
2022-03-22,7158.51513671875,7181.097203396097,7113.351003364058,7135.933070041404,60010900
2022-03-23,7135.93310546875,7181.097239047666,7068.186905100376,7158.515172258208,82208000
2022-03-24,7158.51513671875,7181.097203396097,7045.604803332019,7090.768936686712,95245100
2022-03-25,7181.09716796875,7181.09716796875,7135.933034836871,7135.933034836871,85101200
2022-03-28,7245.29638671875,7245.29638671875,7153.583774228639,7176.511927351166,83911500
2022-03-29,7199.43994140625,7245.296246765525,7176.511788726612,7222.368094085888,62180600
2022-03-30,7222.3681640625,7245.296316964285,7176.511858258928,7245.296316964285,71430600
2022-03-31,7314.080078125,7337.008228840125,7222.367475264498,7268.223776694749,112691900
2022-04-01,7268.22509765625,7405.794026949428,7199.440633009661,7405.794026949428,105575400
2022-04-04,7245.29638671875,7268.224539841278,7176.511927351166,7268.224539841278,57321200
2022-04-05,7245.29638671875,7245.29638671875,7199.440080473694,7245.29638671875,48528300
2022-04-06,7107.7275390625,7199.440152469758,7107.7275390625,7176.511999117944,119263000
2022-04-07,7107.7275390625,7176.511999117944,7061.871232358871,7084.799385710685,68619400
2022-04-08,7199.43994140625,7222.368094085888,7130.655483367337,7153.583636046975,69791600
2022-04-11,7084.79931640625,7222.36823517142,7084.79931640625,7176.511928916363,62776200
2022-04-12,7153.583984375,7153.583984375,7061.871369190705,7084.799522986779,73471300
2022-04-13,7153.583984375,7199.4402919671475,7107.7276767828525,7153.583984375,57622100
2022-04-14,7061.87060546875,7153.583210734578,7061.87060546875,7153.583210734578,93342900
2022-04-18,7061.87060546875,7084.798756785207,6993.086151519378,7061.87060546875,68464700
2022-04-19,6993.08642578125,7061.8708824282785,6993.08642578125,7061.8708824282785,98632000
2022-04-20,7016.01513671875,7084.799598843443,6993.086982677185,7084.799598843443,124388800
2022-04-21,7268.22509765625,7268.22509765625,7107.728013480875,7153.584323245268,129323400
2022-04-22,7222.3681640625,7268.224469866072,7153.583705357143,7199.440011160715,85956100
2022-04-25,7337.0087890625,7337.0087890625,7176.511721801758,7222.368026733398,91279600
2022-04-26,7451.650390625,7451.650390625,7268.225150240384,7268.225150240384,128360900
2022-04-27,7520.43359375,7520.43359375,7405.792837747714,7405.792837747714,89463100
2022-04-28,7451.650390625,7566.291165865385,7405.794080528846,7566.291165865385,133730600
2022-05-09,6970.158203125,7245.296026932566,6970.158203125,7222.367874948602,456796600
2022-05-10,6901.37451171875,6970.1589752906975,6649.164811954942,6649.164811954942,268445700
2022-05-11,7016.01513671875,7061.871444801879,6832.589904386234,6901.374366510927,156535200
2022-05-12,6672.0927734375,6924.302465904209,6672.0927734375,6901.374312043599,240529600
2022-05-13,6717.94873046875,6855.517646451045,6649.164272477602,6649.164272477602,212968600
2022-05-17,6786.7333984375,6855.517858556799,6672.092631572002,6672.092631572002,159657600
2022-05-18,6947.22998046875,6947.22998046875,6763.804766462975,6878.445525216584,153514300
2022-05-19,6832.58984375,6855.517997588087,6763.805382235738,6786.733536073825,140908900
2022-05-20,6786.7333984375,6855.517858556799,6786.7333984375,6809.6615518106,86520200
2022-05-23,6763.8046875,6855.517293432204,6740.876536016949,6832.589141949153,71603500
2022-05-24,6740.876953125,6855.517717633928,6717.948800223215,6717.948800223215,108710800
2022-05-25,6763.8046875,6832.589141949153,6740.876536016949,6786.732838983051,76747400
2022-05-27,6947.22998046875,6947.22998046875,6855.517373465862,6901.373676967306,84336900
2022-05-30,6947.22998046875,6970.1581322194725,6855.517373465862,6947.22998046875,105411400
2022-05-31,7107.7275390625,7107.7275390625,6901.374158896169,6970.158618951613,286292700
2022-06-02,6947.22998046875,7038.942587471638,6901.373676967306,6993.086283970194,149226300
2022-06-03,6970.158203125,7038.942659076892,6947.230051141036,6970.158203125,80563100
2022-06-06,6832.58984375,6947.230612940436,6809.661689911913,6924.302459102349,81140300
2022-06-07,6763.8046875,6855.517293432204,6695.020233050848,6695.020233050848,129242500
2022-06-08,6970.158203125,6970.158203125,6809.661139237253,6878.445595189145,108910500
2022-06-09,6878.44580078125,6947.230258789062,6878.44580078125,6878.44580078125,107828300
2022-06-10,6740.876953125,6832.589564732143,6740.876953125,6786.733258928572,111768600
2022-06-13,6740.876953125,6786.733258928572,6672.092494419643,6695.020647321428,85539500
2022-06-14,6786.7333984375,6786.7333984375,6649.1644781989025,6695.020784945102,80865100
2022-06-15,6717.94873046875,6763.805035796182,6695.020577805034,6695.020577805034,130367100
2022-06-16,6947.22998046875,6970.1581322194725,6763.804766462975,6786.732918213696,132666300
2022-06-17,6878.44580078125,6924.3021061197915,6809.661342773437,6809.661342773437,117839400
2022-06-20,6993.08642578125,7016.014577996926,6878.445664702868,6970.158273565574,88138700
2022-06-21,7016.01513671875,7016.01513671875,6924.302520552492,6970.158828635621,44295700
2022-06-22,6878.44580078125,7016.014716796874,6878.44580078125,6993.086564127604,53041800
2022-06-23,6901.37451171875,6947.230820766715,6832.5900481468025,6832.5900481468025,60443000
2022-06-24,6855.51806640625,6970.1588367474915,6855.51806640625,6970.1588367474915,57956600
2022-06-27,6740.876953125,6878.445870535715,6740.876953125,6855.517717633928,76354100
2022-06-28,6695.021484375,6786.73410744863,6695.021484375,6695.021484375,146078100
2022-06-29,6672.0927734375,6786.73354274055,6672.0927734375,6717.949081158719,98517800
2022-06-30,6649.1640625,6786.732974137931,6649.1640625,6695.02036637931,101343900
2022-07-01,6649.1640625,6717.948518318965,6649.1640625,6695.02036637931,68738800
2022-07-04,6465.7392578125,6672.092638380984,6419.882951019504,6649.164484984486,102238600
2022-07-05,6649.1640625,6717.948518318965,6511.595150862069,6511.595150862069,69172900
2022-07-06,6695.021484375,6717.949640143408,6580.380705532963,6695.021484375,66801100
2022-07-07,6511.595703125,6649.164626430458,6511.595703125,6626.236472546215,86126800
2022-07-08,6557.4521484375,6580.380302802666,6488.667685342002,6534.523994072334,64312400
2022-07-11,6534.5234375,6603.307894736842,6534.5234375,6603.307894736842,36830800
2022-07-12,6580.38037109375,6649.164834903093,6557.452216490636,6580.38037109375,34269000
2022-07-13,6419.8828125,6534.523577008928,6419.8828125,6511.595424107143,71988200
2022-07-14,6442.81103515625,6511.595494606317,6419.882882006228,6442.81103515625,83316300
2022-07-15,6419.8828125,6511.595424107143,6419.8828125,6511.595424107143,57419900
2022-07-18,6557.4521484375,6557.4521484375,6442.811376611669,6442.811376611669,60077700
2022-07-19,6580.38037109375,6580.38037109375,6511.595907284408,6511.595907284408,59641000
2022-07-20,6786.7333984375,6786.7333984375,6580.380018079603,6603.308171452703,105792900
2022-07-21,6786.7333984375,6786.7333984375,6649.1644781989025,6786.7333984375,64337100
2022-07-22,6717.94873046875,6786.733188459898,6695.020577805034,6786.733188459898,38956500
2022-07-25,6695.021484375,6763.805951680223,6695.021484375,6740.877795911815,31247600
2022-07-26,6695.021484375,6763.805951680223,6649.165172838185,6649.165172838185,44379900
2022-07-27,6717.94873046875,6740.876883132466,6672.092425141318,6717.94873046875,58465500
2022-07-28,6740.876953125,6832.589564732143,6717.948800223215,6763.805106026785,86909700
2022-07-29,6740.876953125,6855.517717633928,6740.876953125,6786.733258928572,131553000
2022-08-01,6878.44580078125,6878.44580078125,6740.876884765625,6740.876884765625,104841600
2022-08-02,6970.158203125,6993.086355108963,6878.445595189145,6970.158203125,106466900
2022-08-03,6993.08642578125,6993.08642578125,6947.230121349898,6993.08642578125,60170600
2022-08-04,7153.583984375,7153.583984375,7016.015061598558,7038.943215394632,164221000
2022-08-05,7222.3681640625,7222.3681640625,7084.799246651785,7176.511858258928,118734200
2022-08-08,7222.3681640625,7268.224469866072,7107.727399553572,7222.3681640625,84328900
2022-08-09,7245.29638671875,7314.080846086333,7222.368233596222,7222.368233596222,92875800
2022-08-10,7245.29638671875,7245.29638671875,7084.799314861056,7153.583774228639,104376300
2022-08-11,7291.15234375,7291.15234375,7176.511583628144,7199.439735652515,73204700
2022-08-12,7268.22509765625,7314.081407420643,7199.440633009661,7268.22509765625,59381200
2022-08-15,7291.15234375,7314.08049577437,7245.2960397012575,7291.15234375,81411000
2022-08-16,7314.080078125,7314.080078125,7199.439324549373,7291.151927409875,83556700
2022-08-18,7337.0087890625,7359.93694152832,7222.368026733398,7245.296179199218,86136900
2022-08-19,7245.29638671875,7382.865305453916,7245.29638671875,7382.865305453916,58194900
2022-08-22,7337.0087890625,7337.0087890625,7176.511721801758,7199.439874267578,97293300
2022-08-23,7245.29638671875,7337.008999208861,7245.29638671875,7337.008999208861,71671800
2022-08-24,7291.15234375,7359.936799823113,7245.2960397012575,7291.15234375,108892400
2022-08-25,7405.79345703125,7428.721610148994,7245.296385207043,7337.008997678018,99503500
2022-08-26,7337.0087890625,7451.649551391602,7337.0087890625,7359.93694152832,80472400
2022-08-29,7474.578125,7474.578125,7291.15289493865,7337.009202453988,57762100
2022-08-30,7497.505859375,7589.218469275612,7405.793249474388,7428.721401949541,124467000
2022-08-31,7520.43359375,7543.361744950457,7382.864686547256,7405.792837747714,137659900
2022-09-01,7474.578125,7566.290740030675,7451.649971242331,7474.578125,74960800
2022-09-02,7543.3623046875,7543.3623046875,7474.577845982143,7474.577845982143,71430600
2022-09-05,7589.21826171875,7612.146413566843,7520.433806174471,7543.361958022564,62906000
2022-09-06,7589.21826171875,7658.002717263029,7566.290109870657,7612.146413566843,67079900
